InfoProvider;Categoria de Registro;Requisição BW;ID de sistema fonte;Data da última modificação;Nº Contrato;Empresa (Código);Empresa;Catalogo (Codigo);Catalogo;Nº Item do Contrato Superior;Data de Criação;Código de Eliminação;Descrição da Nota de QM;Categoria do Documento de Compras (Código);Categoria do Documento de Compras;Data do documento de compra;Item do Documento de Compras;Nº Documento de Material;Nº Pedido;Documento de Referência;Ano do documento de material;Etapa de Avaliação de Desempenho (Código);Etapa de Avaliação de Desempenho;Frente do Aprovador;Frente do Avaliador;Frequência de Avaliação (Código);Frequência de Avaliação;GUID Avaliação Final;GUID Avaliação Macro;Avaliação;Incoterms (Código);Incoterms;Item do Documento de Material;Item do Documento de Referência;Macrocategoria;Material (Código);Material;Família de Material (Código);Grupo de Mercadorias da Família (Código);Grupo de Mercadorias da Família;Tipo de Material da Família (Código);Tipo de Material da Família;Família de Material;Grupo de Material (Código);Grupo de Material;Motivo (Código);Motivo;Nota de QM;Nota de QM (Desc2);Organização de Compras (Código);Organização de Compras;Grupo de Códigos (Código);Grupo de Códigos;Segmento (Código);Segmento;Tipo de Configuração (Código);Tipo de Configuração;Cód.domicílio fiscal;Denominação Breve do Material;Aprovador;Nome do Aprovador;Avaliador;Nome do Avaliador;Fim do Prazo;Início do Prazo;Fornecedor (Código);Data de Validade CRCC;Indicador Corporativo;Número do CRCC;Fornecedor;Moeda (Código);Moeda;Moeda Valor;Contador BW;Contador para Documentos;Nota Final;Nota Macrocriterio;Nota Rev Macrocriterio;Peso Macrocriterio;Valor Bruto;Macrocritério
PBAMM008;0;00000000000000000000000;PB;05/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;05/07/2018;;;F;;04/07/2018;000010;5000061433;4500044915;4500044915;2018;05;;;;;;0A246B147FC51ED8A08E4A6EBB3785BA;0A246B147FC51ED8A08E4A6EBB5E45BA;0000002842;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;1;4,570000172;1;1;4;629,84;PRAZO
PBAMM008;0;00000000000000000000000;PB;10/12/2018;4600035647;;;;;00020;10/12/2018;;;;;;000020;5000062498;4500045968;4500045968;2018;05;;;;;;0A246B147FC51ED8BF9629CCE4F8C8C8;0A246B147FC51ED8BF9629CCE53248C8;0000009307;;;000001;000020;000;;;;;;;;;;;;;;;0020;MM-MATERIAIS;;;;;B;;AM;;;;;;;;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;0;6;6;6;10;27;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;27/07/2018;;1000;Petróleo Brasileiro S.A.;Y;;00000;27/07/2018;X;;F;;27/07/2018;000010;;4500045073;4500045073;0000;07;;;;;;0A246B147FC51ED8A4BA25897D630A57;0A246B147FC51EE7B1C5DC74DA59C889;0000002917;DDP;Entregue desalfandegado;000000;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;Q101;;000200107291;;0020;MM-MATERIAIS;QM-IDF;;;;;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;1;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;28/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;28/08/2018;;;F;;26/08/2018;000020;5000061806;4500045204;4500045204;2018;05;;;;;;0A246B147FC51ED8AAD94B6695418EF0;0A246B147FC51ED8AAD94B66957B0EF0;0000003107;CIF;Custo, seguro & frete;000001;000020;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;0;4,570000172;6;6;10;30;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;28/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;28/08/2018;X;;F;;14/08/2018;000020;5000061809;4500045127;4500045127;2018;05;;;;;;0A246B147FC51ED8AADAB5B19FB50DE0;0A246B147FC51ED8AADAB5B19FE20DE0;0000003110;CIF;Custo, seguro & frete;000001;000020;000;000000000010000197;"Broca DSINT PDC 1,75"" IADC M121";;;;;;;20121604;BROCA PERF PDC;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;BROCA DSINT PDC 1,75  IADC M121;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;4,570000172;1;1;4;147983,2;PRAZO
PBAMM008;0;00000000000000000000000;PB;11/01/2019;;;;;;00000;11/01/2019;;;;;;000020;5000062886;4500046179;4500046179;2019;05;;;;;;0A246B147FC51ED985B510F69E98CFD8;0A246B147FC51ED985B510F69EB94FD8;0000009371;;;000002;000020;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010025221;00000000;X;0000000000;CHEMTECH SERVICOS DE ENGENHARIA E;BRL;;BRL;1;0;6;6;6;10;70670;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;29/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;29/08/2018;X;;F;;29/08/2018;000010;5000061851;4500045218;4500045218;2018;05;;;;;;0A246B147FC51ED8AAFA87AD2A2E0E85;0A246B147FC51ED8AAFA87AD2A59CE85;0000006415;CIF;Custo, seguro & frete;000001;000010;000;000000000010007564;;;;;;;;40141702A;PARTES ACESSRIOS TOR;;;;;1050;MM-AB-UN-REDUC;;;;;B;;PR;ACABAMENTO P VÁLV.DESC.SANITÁRIO;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;5681,8;PRAZO
PBAMM008;0;00000000000000000000000;PB;17/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;17/07/2018;;;F;;17/07/2018;000020;5000061491;4500044994;4500044994;2018;05;;;;;;0A246B147FC51ED8A2C0C5674C354701;0A246B147FC51ED8A2C0C5674C818701;0000002858;FOB;Livre a Bordo;000001;000020;000;000000000010001959;"Curva tubo 90gr RL WP5-W 14"" sch30";;;;;;;40142309A;CURVA DE ACO P/ TUBO;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;CURVA TUBO 90GR RL WP5 W 14  SCH30;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;38095,2;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;14/01/2019;;1000;Petróleo Brasileiro S.A.;;;00000;14/01/2019;X;;F;;01/08/2017;000100;5000062908;4500045201;4500045201;2019;05;;;;;;0A246B147FC51ED985FF7132756CCE22;0A246B147FC51ED985FF713275B04E22;0000009383;CIP;Seguro com frete pago;000001;000100;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;1;4,570000172;1;1;4;2000;PRAZO
PBAMM008;0;00000000000000000000000;PB;20/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;20/07/2018;;;F;;20/07/2018;000010;5000061512;4500045024;4500045024;2018;05;;;;;;0A246B147FC51ED8A384ACC30EAA4889;0A246B147FC51ED8A384ACC30EE00889;0000002868;DDP;Entregue desalfandegado;000001;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;10/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;10/08/2018;;;F;;10/08/2018;000010;5000061623;4500045117;4500045117;2018;05;;;;;;0A246B147FC51ED8A79B897907000ACB;0A246B147FC51ED8A79B897907320ACB;0000002994;CIF;Custo, seguro & frete;000001;000010;000;000000000010000030;Tubo AC 5L-X46 s/c NBR 5580;;;;;;;41112901A;PARTES DE BUSSOLA;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TUBO AC 5L B PSL 2 S C 1 2  SCH160;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;10000;PRAZO
PBAMM008;0;00000000000000000000000;PB;07/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;07/07/2018;;;F;;07/07/2018;000010;5000061442;4500044933;4500044933;2018;05;;;;;;0A246B147FC51ED8A0C0E071F145C520;0A246B147FC51ED8A0C0E071F1808520;0000002850;FOB;Livre a Bordo;000001;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;;;;;6000;MM-PETROBRAS;;;;;B;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;1;6;6;6;4;481,2;PRAZO
PBAMM008;0;00000000000000000000000;PB;28/11/2018;4600035593;1000;Petróleo Brasileiro S.A.;;;00020;28/11/2018;;;F;;28/11/2018;000010;5000062407;4500045875;4500045875;2018;05;;;;;;0A246B147FC51ED8BCE75D909477C40B;0A246B147FC51ED8BCE75D9094A7440B;0000009288;CIF;Custo, seguro & frete;000001;000010;000;;;;;;;;;10101500A;PROD MICROBIOLOGICO;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;MEU ITEM;;;;;25/11/2018;01/11/2018;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;3710,26;PRAZO
PBAMM008;0;00000000000000000000000;PB;22/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;22/08/2018;;;F;;08/08/2018;000010;5000061691;4500045098;4500045098;2018;05;;;;;;0A246B147FC51ED8A9C8239801B00D98;0A246B147FC51ED8A9C8239801FECD98;0000003027;FOB;Livre a Bordo;000001;000010;000;000000000010007086;;;;;;;;40141702A;PARTES ACESSRIOS TOR;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;ACABAMENTO P VÁLV.DESC.SANITÁRIO;;;;;;;0010048541;00000000;;;3M DO BRASIL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;1413,4;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;15/01/2019;;1000;Petróleo Brasileiro S.A.;;;00000;15/01/2019;X;;F;;01/08/2017;000120;5000062934;4500045201;4500045201;2019;05;;;;;;0A246B147FC51ED9869E1E90C501D1C5;0A246B147FC51ED9869E1E90C54051C5;0000009394;CIP;Seguro com frete pago;000001;000120;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;3500;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;09/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;09/10/2018;;;F;;16/05/2018;000010;5000060580;4500044308;4500044308;2018;05;;;;;;0A246B147FC51ED896A724D0A12492D7;0A246B147FC51ED896A724D0A18112D7;0000002473;CIF;Custo, seguro & frete;000001;000010;004;000000000010000030;Tubo AC 5L-X46 s/c NBR 5580;000000000098000121;;;;;;41112901A;PARTES DE BUSSOLA;;;;;0020;MM-MATERIAIS;;;ESTR;Estratégico;B;;RJ;TUBO AC 5L B PSL 2 S C 1 2  SCH160;;;;;;;0010000169;00000000;X;0000000000;CVE - COMERCIO DE MATERIAIS;BRL;;BRL;1;0;3,299999952;6;6;10;32437,66;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;02/07/2018;4600035284;1000;Petróleo Brasileiro S.A.;;;00010;02/07/2018;;;F;;02/07/2018;000010;;4500044772;4500044772;0000;02;;TIC/ADS-TI/SINPG;TIC/CPSW/ISP/SERV;TRIMESTRAL;Trimestral;0A246B147FC51ED89FBD694F7E0B4307;0A246B147FC51ED79CAC0098D597D2C8;0000002808;CIF;Custo, seguro & frete;000000;000010;004;000000000070000010;Serviços Técnicos Especializados;000000000099000000;;;;;;S0001;4401000002;;;;;0020;MM-MATERIAIS;;;CRIT;Crítico;F;;RJ;SERVIÇOS TÉCNICOS;TST_01;Usuario de Teste;XZH9;Alan Francisco de Almeida Santos;02/07/2018;02/07/2018;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;5;5;5;24;500000;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;03/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;03/07/2018;X;;F;;10/03/2018;000010;5000061282;4500044777;4500044777;2018;05;;;;;;0A246B147FC51ED89FD75A8DB175442F;0A246B147FC51ED89FD75A8DB19D442F;0000002814;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003770;00000000;X;;BRASCORDA S.A.;BRL;;BRL;1;1;4,570000172;1;1;4;2361,9;PRAZO
PBAMM008;0;00000000000000000000000;PB;27/07/2018;;1000;Petróleo Brasileiro S.A.;Y;;00000;27/07/2018;X;;F;;25/07/2018;000010;;4500045053;4500045053;0000;07;;;;;;0A246B147FC51ED8A4BC5870031C0A2A;0A246B147FC51EE7B1C5DC74DA59C889;0000002929;DDP;Entregue desalfandegado;000000;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;Q101;;000200107350;;0020;MM-MATERIAIS;QM-IDF;;;;;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;1;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;17/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;17/07/2018;;;F;;17/07/2018;000020;5000061491;4500044994;4500044994;2018;05;;;;;;0A246B147FC51ED8A2C0C5674C354701;0A246B147FC51ED8A2C0C5674C714701;0000002858;FOB;Livre a Bordo;000001;000020;000;000000000010001959;"Curva tubo 90gr RL WP5-W 14"" sch30";;;;;;;40142309A;CURVA DE ACO P/ TUBO;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;CURVA TUBO 90GR RL WP5 W 14  SCH30;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;38095,2;PRAZO
PBAMM008;0;00000000000000000000000;PB;30/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;30/08/2018;;;F;;30/08/2018;000010;5000061862;4500045221;4500045221;2018;05;;;;;;0A246B147FC51ED8AB8C855E11E78EBB;0A246B147FC51ED8AB8C855E12148EBB;0000006422;CIF;Custo, seguro & frete;000001;000010;002;000000000010008480;;000000000098000056;;;;;;31231319;TUBO CONFOR ACO INOX;;;;;1050;MM-AB-UN-REDUC;;;PGAM;Páginas Amarelas;B;;PR;TUBO TUBE  269 316L 0.125X 0.018;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;7954,52;PRAZO
PBAMM008;0;00000000000000000000000;PB;27/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;27/08/2018;;;F;;22/01/2018;000040;5000061805;4500043590;4500043590;2018;05;;;;;;0A246B147FC51ED8AAC8B2E2B5DF8DB3;0A246B147FC51ED8AAC8B2E2B5F38DB3;0000003104;FCA;Free carrier;000003;000040;000;;;;;;;;;11121701;PO DE MADEIRA;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;PELLET SULZER COMPRESSOR;;;;;;;0030000000;00000000;;;PETROBRAS INTERNATIONAL A MT;BRL;;BRL;1;1;4,570000172;1;1;4;8232,3;PRAZO
PBAMM008;0;00000000000000000000000;PB;29/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;29/08/2018;;;F;;29/08/2018;000010;5000061828;4500045212;4500045212;2018;05;;;;;;0A246B147FC51ED8AAF66CDD5B564E78;0A246B147FC51ED8AAF66CDD5B988E78;0000006402;CIF;Custo, seguro & frete;000001;000010;000;;;;;;;;;30151507;FORROS PREDIAIS;;;;;0200;MM-COMPART-RSPS;;;;;B;;SP;FORRO MINERAL;;;;;;;0010003770;00000000;X;;BRASCORDA S.A.;BRL;;BRL;1;1;6;6;6;4;681,05;PRAZO
PBAMM008;0;00000000000000000000000;PB;03/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;03/07/2018;;;F;;10/03/2018;000010;5000061306;4500044777;4500044777;2018;05;;;;;;0A246B147FC51ED89FD9FD4FF0988593;0A246B147FC51ED89FD9FD4FF0D20593;0000002821;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;1574,6;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;24/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;24/08/2018;X;;F;;24/08/2018;000010;5000061761;4500045191;4500045191;2018;05;;;;;;0A246B147FC51ED8A9F6FFBE2E084C19;0A246B147FC51ED8A9F6FFBE2E3CCC19;0000003061;FOB;Livre a Bordo;000001;000010;000;000000000010006010;;;;;;;;40141702A;PARTES ACESSRIOS TOR;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;ACABAMENTO P VÁLV.DESC.SANITÁRIO;;;;;;;0010083779;00000000;;;COMERCIAL RODRIGUES & ARAUJO LTDA-M;BRL;;BRL;1;0;6;6;6;10;1136364;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;17/12/2018;;1000;Petróleo Brasileiro S.A.;;;00000;17/12/2018;;;F;;11/04/2018;000010;5000062646;4500044090;4500044090;2018;05;;;;;;0A246B147FC51ED980C3BE8343D90A89;0A246B147FC51ED980C3BE8344164A89;0000009325;CIF;Custo, seguro & frete;000001;000010;000;000000000010353897;Tubo de fib. vidro c/silic. reforç. c/ f;;;;;;;40142100A;TUBO FIBRA DE VIDRO;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;TUBO DE FIB. VIDRO C SILIC. REFORÇ. C  F;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;4,570000172;6;6;10;304762;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;09/01/2019;;;;;;00000;09/01/2019;;;;;;000010;5000062867;4500046171;4500046171;2019;05;;;;;;0A246B147FC51ED98587288C257B0E22;0A246B147FC51ED98587288C25B34E22;0000009361;;;000001;000010;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010025221;00000000;X;0000000000;CHEMTECH SERVICOS DE ENGENHARIA E;BRL;;BRL;1;1;6;6;6;4;559,19;PRAZO
PBAMM008;0;00000000000000000000000;PB;14/01/2019;;1000;Petróleo Brasileiro S.A.;;;00000;14/01/2019;X;;F;;01/08/2017;000100;5000062914;4500045201;4500045201;2019;05;;;;;;0A246B147FC51ED9868493E08C4C91C1;0A246B147FC51ED9868493E08CA2D1C1;0000009386;CIP;Seguro com frete pago;000001;000100;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;500;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;18/12/2018;4600035534;;;;;00010;18/12/2018;;;;;;000010;;4500045974;4500045974;0000;02;;TIC/CPOM/STSIS/SUST;TIC/ADS-TI/SINPG;;;0A246B147FC51ED8BFAD6E3504A3093B;0A246B147FC51ED890E0A4270FDCCFB8;0000009342;;;000000;000010;000;;;000000000099000153;;;;;;;;;;;;2100;MM-E&P-UO-BC;;;;;G;;RJ;;XX82;Marcio Chagas MA Alvares;TST_01;Usuario de Teste;;;0010000321;00000000;;;ENGE-HIDRA COMERCIAL TECNICA LTDA.;BRL;;BRL;1;1;3,5;3,5;3,5;2;545,45;GESTÃO
PBAMM008;0;00000000000000000000000;PB;25/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;25/08/2018;;;F;;01/08/2017;000010;5000061786;4500045201;4500045201;2018;05;;;;;;0A246B147FC51ED8AA90D367EF2C0D27;0A246B147FC51ED8AA90D367EF680D27;0000003076;CIP;Seguro com frete pago;000001;000010;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;100;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;23/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;23/10/2018;;;F;;23/10/2018;000010;5000062178;4500045652;4500045652;2018;05;;;;;;0A246B147FC51ED8B5DF400F8E5B8114;0A246B147FC51ED8B5DF400F8ED60114;0000009260;CIF;Custo, seguro & frete;000001;000010;000;000000000010011700;Tubo AC A106-B c/c API 5L;;;;;;;40142101;TUBO COND.ACO CARBON;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;TUBO AC A106 B C C API 5L;;;;;31/12/2018;08/10/2018;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;18356,46;PRAZO
PBAMM008;0;00000000000000000000000;PB;23/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;23/08/2018;;;F;;10/03/2018;000020;5000061716;4500044777;4500044777;2018;05;;;;;;0A246B147FC51ED8A9DAF36182290B4E;0A246B147FC51ED8A9DAF3618263CB4E;0000003037;CIF;Custo, seguro & frete;000001;000020;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003770;00000000;X;;BRASCORDA S.A.;BRL;;BRL;1;1;5,429999828;4;4;4;250120228,5;PRAZO
PBAMM008;0;00000000000000000000000;PB;25/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;25/08/2018;;;F;;01/08/2018;000020;5000061792;4500045203;4500045203;2018;05;;;;;;0A246B147FC51ED8AA94D1770AA50DE0;0A246B147FC51ED8AA94D1770AD0CDE0;0000003088;CIF;Custo, seguro & frete;000001;000020;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003770;00000000;X;;BRASCORDA S.A.;BRL;;BRL;1;1;4,570000172;1;1;4;25012022,85;PRAZO
PBAMM008;0;00000000000000000000000;PB;27/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;27/07/2018;;;F;;27/07/2018;000010;5000061554;4500045061;4500045061;2018;05;;;;;;0A246B147FC51ED8A4B54088AF1489AA;0A246B147FC51ED8A4B54088AF42C9AA;0000002907;DDP;Entregue desalfandegado;000001;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;21/12/2018;;;;;;00000;21/12/2018;;;;;;000010;5000062691;4500045990;4500045990;2018;05;;;;;;0A246B147FC51ED981A7D2B964E24C60;0A246B147FC51ED981A7D2B96520CC60;0000009348;;;000001;000010;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;74809,5;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;20/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;20/07/2018;;;F;;20/07/2018;000010;5000061513;4500045025;4500045025;2018;05;;;;;;0A246B147FC51ED8A384D0667003088F;0A246B147FC51ED8A384D0667284488F;0000002869;DDP;Entregue desalfandegado;000001;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;24/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;24/08/2018;;;F;;22/08/2018;000010;5000061776;4500045171;4500045171;2018;05;;;;;;0A246B147FC51ED8A9F965A5D4138DED;0A246B147FC51ED8A9F965A5D446CDED;0000003069;CIP;Seguro com frete pago;000001;000010;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;1;4,570000172;1;1;4;100;PRAZO
PBAMM008;0;00000000000000000000000;PB;10/07/2018;6900001350;1000;Petróleo Brasileiro S.A.;;;00010;10/07/2018;;;F;;09/07/2018;000010;5000061450;6300004256;6300004256;2018;05;;;;;;0A246B147FC51ED8A1884E83398946F6;0A246B147FC51ED8A1884E8339AEC6F6;0000002853;;;000001;000010;000;PB9AY;BIODIESEL B100;;;;;;;15101505A;BIODIESEL - B100;;;;;1001;PB P&D MERCADO INT;;;;;B;;RS;BIODIESEL B100;;;;;;;0010061922;00000000;;;BARRALCOOL DESTILARIA DA BARRA LTDA;BRL;;BRL;1;1;6;6;6;4;12,7;PRAZO
